Player_Id,Year,Team,Games_Played,Attempts,Yards,Average,Long,TDs,First_Downs,First_Down_Percentage,Rushes_Over_Twenty_Yards,Rushes_Over_Forty_Yards,Fumbles 
greg-mcmurtry,1993,NewEnglandPatriots,14,0,0,0,0,0,0,0,0,0,0
greg-mcmurtry,1994,ChicagoBears,9,0,0,0,0,0,0,0,0,0,0
greg-mcmurtry,TOTAL,--,67,2,3,1.5,2,0,0,0,0,0,0
greg-meehan,1987,CincinnatiBengals,3,4,19,4.8,17,0,0,0,0,0,0
greg-meehan,TOTAL,--,3,4,19,4.8,17,0,0,0,0,0,0
greg-montgomery,1988,HoustonOilers,16,0,0,0,0,0,0,0,0,0,0
greg-montgomery,1989,HoustonOilers,16,3,17,5.7,11,0,0,0,0,0,0
greg-montgomery,1990,HoustonOilers,16,0,0,0,0,0,0,0,0,0,0
greg-montgomery,1991,HoustonOilers,15,0,0,0,0,0,0,0,0,0,0
greg-montgomery,1992,HoustonOilers,16,2,-14,-7,0,0,0,0,0,0,1
greg-montgomery,1993,HoustonOilers,15,0,0,0,0,0,0,0,0,0,0
greg-montgomery,1994,DetroitLions,16,0,0,0,0,0,0,0,0,0,0
greg-montgomery,1996,BaltimoreRavens,16,1,0,0,0,0,0,0,0,0,1
greg-montgomery,1997,BaltimoreRavens,16,1,11,11,11,0,1,100,0,0,0
greg-montgomery,TOTAL,--,142,7,14,2,22,0,1,14.29,0,0,2
guido-merkens,1978,HoustonOilers,12,0,0,0,0,0,0,0,0,0,0
guido-merkens,1979,HoustonOilers,16,0,0,0,0,0,0,0,0,0,0
guido-merkens,1980,NewOrleansSaints,4,0,0,0,0,0,0,0,0,0,0
guido-merkens,1981,NewOrleansSaints,16,2,-1,-0.5,2,0,0,0,0,0,0
guido-merkens,1982,NewOrleansSaints,9,9,30,3.3,19,0,0,0,0,0,0
guido-merkens,1983,NewOrleansSaints,16,1,16,16,16,0,0,0,0,0,0
guido-merkens,1984,NewOrleansSaints,16,0,0,0,0,0,0,0,0,0,0
guido-merkens,1985,NewOrleansSaints,16,1,-2,-2,-2,0,0,0,0,0,0
guido-merkens,1987,PhiladelphiaEagles,3,3,-8,-2.7,1,0,0,0,0,0,0
guido-merkens,TOTAL,--,108,16,35,2.2,36,0,0,0,0,0,0
hal-mccullough,1942,BrooklynDodgers,9,21,-17,-0.8,0,0,0,0,0,0,0
hal-mccullough,TOTAL,--,9,21,-17,-0.8,0,0,0,0,0,0,0
hal-mcphail,1934,BostonRedskins,12,94,356,3.8,0,1,0,0,0,0,0
hal-mcphail,1935,BostonRedskins,7,45,105,2.3,0,0,0,0,0,0,0
hal-mcphail,TOTAL,--,19,139,461,3.3,0,1,0,0,0,0,0
hal-moe,1933,ChicagoCardinals,10,27,48,1.8,0,0,0,0,0,0,0
hal-moe,TOTAL,--,10,27,48,1.8,0,0,0,0,0,0,0
hap-moran,1925,FrankfordYellowJackets,0,0,0,0,0,0,0,0,0,0,0
hap-moran,1926,FrankfordYellowJackets,14,0,0,0,0,4,0,0,0,0,0
hap-moran,1927,ChicagoCardinals,6,0,0,0,0,1,0,0,0,0,0
hap-moran,1928,NewYorkGiants,10,0,0,0,0,0,0,0,0,0,0
hap-moran,1929,NewYorkGiants,14,0,0,0,0,0,0,0,0,0,0
hap-moran,1930,NewYorkGiants,16,0,0,0,0,4,0,0,0,0,0
hap-moran,1931,NewYorkGiants,14,0,0,0,0,2,0,0,0,0,0
hap-moran,1932,NewYorkGiants,11,82,262,3.2,0,1,0,0,0,0,0
hap-moran,1933,NewYorkGiants,9,4,8,2,0,0,0,0,0,0,0
hap-moran,TOTAL,--,94,86,270,3.1,0,12,0,0,0,0,0
harold-morrow,1996,MinnesotaVikings,8,0,0,0,0,0,0,0,0,0,0
harold-morrow,1997,MinnesotaVikings,16,0,0,0,0,0,0,0,0,0,0
harold-morrow,1998,MinnesotaVikings,11,3,7,2.3,8,0,0,0,0,0,0
harold-morrow,1999,MinnesotaVikings,16,2,1,0.5,5,0,0,0,0,0,0
harold-morrow,2000,MinnesotaVikings,16,0,0,0,0,0,0,0,0,0,0
harold-morrow,2001,MinnesotaVikings,16,12,67,5.6,15,0,4,33.33,0,0,0
harold-morrow,2002,MinnesotaVikings,16,0,0,0,0,0,0,0,0,0,0
harold-morrow,2003,BaltimoreRavens,14,0,0,0,0,0,0,0,0,0,0
harold-morrow,2004,BaltimoreRavens,15,0,0,0,0,0,0,0,0,0,0
harold-morrow,2005,ArizonaCardinals,14,0,0,0,0,0,0,0,0,0,0
harold-morrow,TOTAL,--,142,17,75,4.4,28,0,4,23.53,0,0,0
harry-mattos,1936,GreenBayPackers,2,1,2,2,0,0,0,0,0,0,0
harry-mattos,1937,ClevelandRams,6,26,16,0.6,0,1,0,0,0,0,0
harry-mattos,TOTAL,--,8,27,18,0.7,0,1,0,0,0,0,0
haven-moses,1968,BuffaloBills,14,5,-4,-0.8,0,0,0,0,0,0,0
haven-moses,1969,BuffaloBills,14,0,0,0,0,0,0,0,0,0,0
haven-moses,1970,BuffaloBills,14,0,0,0,0,0,0,0,0,0,0
haven-moses,1971,BuffaloBills,12,0,0,0,0,0,0,0,0,0,0
haven-moses,1972,DenverBroncos,13,2,11,5.5,0,0,0,0,0,0,0
haven-moses,1973,DenverBroncos,14,3,25,8.3,0,1,0,0,0,0,0
haven-moses,1974,DenverBroncos,13,2,16,8,0,0,0,0,0,0,0
haven-moses,1975,DenverBroncos,14,0,0,0,0,0,0,0,0,0,0
haven-moses,1976,DenverBroncos,14,1,-4,-4,-4,0,0,0,0,0,0
haven-moses,1977,DenverBroncos,14,5,-1,-0.2,8,0,0,0,0,0,0
haven-moses,1978,DenverBroncos,16,0,0,0,0,0,0,0,0,0,0
haven-moses,1979,DenverBroncos,16,0,0,0,0,0,0,0,0,0,0
haven-moses,1980,DenverBroncos,15,0,0,0,0,0,0,0,0,0,0
haven-moses,1981,DenverBroncos,16,0,0,0,0,0,0,0,0,0,0
haven-moses,TOTAL,--,199,18,43,2.4,4,1,0,0,0,0,0
heath-miller,2005,PittsburghSteelers,16,0,0,0,0,0,0,0,0,0,0
heath-miller,2006,PittsburghSteelers,16,0,0,0,0,0,0,0,0,0,0
heath-miller,2007,PittsburghSteelers,16,0,0,0,0,0,0,0,0,0,0
heath-miller,2008,PittsburghSteelers,14,0,0,0,0,0,0,0,0,0,0
heath-miller,2009,PittsburghSteelers,16,0,0,0,0,0,0,0,0,0,0
heath-miller,2010,PittsburghSteelers,14,0,0,0,0,0,0,0,0,0,0
heath-miller,2011,PittsburghSteelers,16,1,6,6,6,0,1,100,0,0,0
heath-miller,2012,PittsburghSteelers,15,0,0,0,0,0,0,0,0,0,0
heath-miller,2013,PittsburghSteelers,14,0,0,0,0,0,0,0,0,0,0
heath-miller,2014,PittsburghSteelers,16,0,0,0,0,0,0,0,0,0,0
heath-miller,2015,PittsburghSteelers,15,1,2,2,2,0,0,0,0,0,0
heath-miller,TOTAL,--,168,2,8,4,8,0,1,50,0,0,0
henry-marshall,1976,KansasCityChiefs,14,5,101,20.2,59,1,0,0,0,0,0
henry-marshall,1977,KansasCityChiefs,14,7,11,1.6,7,0,0,0,0,0,0
henry-marshall,1978,KansasCityChiefs,16,1,-5,-5,-5,0,0,0,0,0,0
henry-marshall,1979,KansasCityChiefs,16,2,34,17,23,1,0,0,0,0,0
henry-marshall,1980,KansasCityChiefs,16,3,22,7.3,9,0,0,0,0,0,0
henry-marshall,1981,KansasCityChiefs,12,3,69,23,34,0,0,0,0,0,0
henry-marshall,1982,KansasCityChiefs,9,3,25,8.3,16,0,0,0,0,0,0
henry-marshall,1983,KansasCityChiefs,13,0,0,0,0,0,0,0,0,0,0
henry-marshall,1984,KansasCityChiefs,16,0,0,0,0,0,0,0,0,0,0
henry-marshall,1985,KansasCityChiefs,11,0,0,0,0,0,0,0,0,0,0
henry-marshall,1986,KansasCityChiefs,16,0,0,0,0,0,0,0,0,0,0
henry-marshall,1987,KansasCityChiefs,12,0,0,0,0,0,0,0,0,0,0
henry-marshall,TOTAL,--,165,24,257,10.7,143,2,0,0,0,0,0
henry-matthews,1972,NewEnglandPatriots,3,0,0,0,0,0,0,0,0,0,0
henry-matthews,1973,AtlantaFalcons,9,4,4,1,0,0,0,0,0,0,0
henry-matthews,TOTAL,--,12,4,4,1,0,0,0,0,0,0,0
henry-moore,1956,NewYorkGiants,5,2,-2,-1,0,0,0,0,0,0,0
henry-moore,1957,BaltimoreColts,11,0,0,0,0,0,0,0,0,0,0
henry-moore,TOTAL,--,16,2,-2,-1,0,0,0,0,0,0,0
henry-mosley,1955,ChicagoBears,1,3,10,3.3,0,0,0,0,0,0,0
henry-mosley,TOTAL,--,1,3,10,3.3,0,0,0,0,0,0,0
herb-mul-key,1972,WashingtonRedskins,2,33,155,4.7,0,1,0,0,0,0,0
herb-mul-key,1973,WashingtonRedskins,14,8,20,2.5,0,0,0,0,0,0,0
herb-mul-key,1974,WashingtonRedskins,7,1,3,3,0,0,0,0,0,0,0
herb-mul-key,TOTAL,--,23,42,178,4.2,0,1,0,0,0,0,0
herdis-mccrary,1929,GreenBayPackers,13,0,0,0,0,1,0,0,0,0,0
herdis-mccrary,1930,GreenBayPackers,14,0,0,0,0,4,0,0,0,0,0
herdis-mccrary,1931,GreenBayPackers,12,0,0,0,0,1,0,0,0,0,0
herdis-mccrary,1932,GreenBayPackers,11,42,152,3.6,0,1,0,0,0,0,0
herdis-mccrary,1933,GreenBayPackers,2,6,10,1.7,0,0,0,0,0,0,0
herdis-mccrary,TOTAL,--,52,48,162,3.4,0,7,0,0,0,0,0
howie-maley,1946,BostonYanks,11,13,67,5.2,0,0,0,0,0,0,0
howie-maley,1947,BostonYanks,12,32,132,4.1,0,0,0,0,0,0,0
howie-maley,TOTAL,--,23,45,199,4.4,0,0,0,0,0,0,0
hugh-mcelhenny,1952,SanFrancisco49ers,12,98,684,7,0,6,0,0,0,0,0
hugh-mcelhenny,1953,SanFrancisco49ers,12,112,503,4.5,0,3,0,0,0,0,0
hugh-mcelhenny,1954,SanFrancisco49ers,6,64,515,8,0,6,0,0,0,0,0
hugh-mcelhenny,1955,SanFrancisco49ers,12,90,327,3.6,0,4,0,0,0,0,0
hugh-mcelhenny,1956,SanFrancisco49ers,12,185,916,5,0,8,0,0,0,0,0
hugh-mcelhenny,1957,SanFrancisco49ers,12,102,478,4.7,0,1,0,0,0,0,0
hugh-mcelhenny,1958,SanFrancisco49ers,12,113,451,4,0,6,0,0,0,0,0
hugh-mcelhenny,1959,SanFrancisco49ers,10,18,67,3.7,0,1,0,0,0,0,0
hugh-mcelhenny,1960,SanFrancisco49ers,9,95,347,3.7,0,0,0,0,0,0,0
hugh-mcelhenny,1961,MinnesotaVikings,13,120,570,4.8,0,3,0,0,0,0,0
hugh-mcelhenny,1962,MinnesotaVikings,11,50,200,4,0,0,0,0,0,0,0
hugh-mcelhenny,1963,NewYorkGiants,14,55,175,3.2,0,0,0,0,0,0,0
hugh-mcelhenny,1964,DetroitLions,8,22,48,2.2,0,0,0,0,0,0,0
hugh-mcelhenny,TOTAL,--,143,1124,5281,4.7,0,38,0,0,0,0,0
hugh-mcinnis,1960,St.LouisCardinals,12,0,0,0,0,0,0,0,0,0,0
hugh-mcinnis,1961,St.LouisCardinals,3,4,30,7.5,0,0,0,0,0,0,0
hugh-mcinnis,1962,St.LouisCardinals,9,0,0,0,0,0,0,0,0,0,0
hugh-mcinnis,1964,DetroitLions,14,0,0,0,0,0,0,0,0,0,0
hugh-mcinnis,1966,AtlantaFalcons,0,0,0,0,0,0,0,0,0,0,0
hugh-mcinnis,TOTAL,--,38,4,30,7.5,0,0,0,0,0,0,0
hugh-mckinnis,1973,ClevelandBrowns,14,28,77,2.8,0,0,0,0,0,0,0
hugh-mckinnis,1974,ClevelandBrowns,13,124,519,4.2,0,2,0,0,0,0,0
hugh-mckinnis,1975,ClevelandBrowns,14,71,259,3.7,14,4,0,0,0,0,0
hugh-mckinnis,1976,SeattleSeahawks,11,46,105,2.3,14,4,0,0,0,0,0
hugh-mckinnis,TOTAL,--,52,269,960,3.6,28,10,0,0,0,0,0
hugh-millen,1987,LosAngelesRams,1,0,0,0,0,0,0,0,0,0,0
hugh-millen,1988,AtlantaFalcons,3,1,7,7,7,0,0,0,0,0,0
hugh-millen,1989,AtlantaFalcons,5,1,0,0,0,0,0,0,0,0,0
hugh-millen,1990,AtlantaFalcons,3,7,-12,-1.7,2,0,0,0,0,0,0
hugh-millen,1991,NewEnglandPatriots,13,31,92,3,14,1,8,25.81,0,0,0
hugh-millen,1992,NewEnglandPatriots,7,17,108,6.4,26,0,6,35.29,1,0,1
hugh-millen,1993,MiamiDolphins,0,0,0,0,0,0,0,0,0,0,0
hugh-millen,1994,DenverBroncos,5,5,57,11.4,24,0,2,40,2,0,0
hugh-millen,1995,DenverBroncos,3,3,8,2.7,7,0,0,0,0,0,0
hugh-millen,TOTAL,--,40,65,260,4,80,1,16,24.62,3,0,1
ignacio-molinet,1927,FrankfordYellowJackets,9,0,0,0,0,1,0,0,0,0,0
ignacio-molinet,TOTAL,--,9,0,0,0,0,1,0,0,0,0,0
ike-mahoney,1925,ChicagoCardinals,7,0,0,0,0,0,0,0,0,0,0
ike-mahoney,1926,ChicagoCardinals,11,0,0,0,0,1,0,0,0,0,0
ike-mahoney,1927,ChicagoCardinals,9,0,0,0,0,0,0,0,0,0,0
ike-mahoney,1928,ChicagoCardinals,5,0,0,0,0,0,0,0,0,0,0
ike-mahoney,1931,ChicagoCardinals,1,0,0,0,0,0,0,0,0,0,0
ike-mahoney,TOTAL,--,33,0,0,0,0,1,0,0,0,0,0
ike-martin,1920,CantonBulldogs,7,0,0,0,0,3,0,0,0,0,0
ike-martin,TOTAL,--,7,0,0,0,0,3,0,0,0,0,0
ingle-martin,2006,GreenBayPackers,1,2,-5,-2.5,-2,0,0,0,0,0,0
ingle-martin,2008,KansasCityChiefs,0,0,0,0,0,0,0,0,0,0,0
ingle-martin,TOTAL,--,1,2,-5,-2.5,-2,0,0,0,0,0,0
ira-matthews,1979,OaklandRaiders,16,2,3,1.5,3,0,0,0,0,0,0
ira-matthews,1980,OaklandRaiders,16,5,11,2.2,5,0,0,0,0,0,0
ira-matthews,1981,OaklandRaiders,5,0,0,0,0,0,0,0,0,0,0
ira-matthews,TOTAL,--,37,7,14,2,8,0,0,0,0,0,0
jack-maitland,1970,BaltimoreColts,14,74,209,2.8,0,1,0,0,0,0,0
jack-maitland,1971,NewEnglandPatriots,14,13,25,1.9,0,1,0,0,0,0,0
jack-maitland,1972,NewEnglandPatriots,13,13,33,2.5,0,0,0,0,0,0,0
jack-maitland,TOTAL,--,41,100,267,2.7,0,2,0,0,0,0,0
jack-manders,1933,ChicagoBears,13,65,234,3.6,0,0,0,0,0,0,0
jack-manders,1934,ChicagoBears,13,57,184,3.2,0,2,0,0,0,0,0
jack-manders,1935,ChicagoBears,12,93,296,3.2,0,0,0,0,0,0,0
jack-manders,1936,ChicagoBears,12,63,207,3.3,0,4,0,0,0,0,0
jack-manders,1937,ChicagoBears,11,73,319,4.4,0,0,0,0,0,0,0
jack-manders,1938,ChicagoBears,11,67,263,3.9,0,2,0,0,0,0,0
jack-manders,1939,ChicagoBears,11,25,63,2.5,0,3,0,0,0,0,0
jack-manders,1940,ChicagoBears,10,8,20,2.5,0,0,0,0,0,0,0
jack-manders,TOTAL,--,93,451,1586,3.5,0,11,0,0,0,0,0
jack-mcbride,1925,NewYorkGiants,12,0,0,0,0,2,0,0,0,0,0
jack-mcbride,1926,NewYorkGiants,13,0,0,0,0,5,0,0,0,0,0
jack-mcbride,1927,NewYorkGiants,12,0,0,0,0,6,0,0,0,0,0
jack-mcbride,1928,NewYorkGiants,9,0,0,0,0,1,0,0,0,0,0
jack-mcbride,1929,ProvidenceSteamRoller,12,0,0,0,0,0,0,0,0,0,0
jack-mcbride,1930,BrooklynDodgers,11,0,0,0,0,8,0,0,0,0,0
jack-mcbride,1931,BrooklynDodgers,13,0,0,0,0,3,0,0,0,0,0
jack-mcbride,1932,NewYorkGiants,3,3,23,7.7,0,0,0,0,0,0,0
jack-mcbride,1933,NewYorkGiants,11,33,87,2.6,0,0,0,0,0,0,0
jack-mcbride,1934,NewYorkGiants,1,4,14,3.5,0,0,0,0,0,0,0
jack-mcbride,TOTAL,--,97,40,124,3.1,0,25,0,0,0,0,0
jack-mildren,1972,BaltimoreColts,14,3,8,2.7,0,0,0,0,0,0,0
jack-mildren,1973,BaltimoreColts,14,2,14,7,0,0,0,0,0,0,0
jack-mildren,1974,NewEnglandPatriots,14,0,0,0,0,0,0,0,0,0,0
jack-mildren,TOTAL,--,42,5,22,4.4,0,0,0,0,0,0,0
jack-morlock,1940,DetroitLions,4,1,0,0,0,0,0,0,0,0,0
jack-morlock,TOTAL,--,4,1,0,0,0,0,0,0,0,0,0
jack-myers,1948,PhiladelphiaEagles,12,21,118,5.6,0,1,0,0,0,0,0
jack-myers,1949,PhiladelphiaEagles,12,48,182,3.8,0,1,0,0,0,0,0
jack-myers,1950,PhiladelphiaEagles,12,29,159,5.5,0,0,0,0,0,0,0
jack-myers,1952,LosAngelesRams,12,27,82,3,0,1,0,0,0,0,0
jack-myers,TOTAL,--,48,125,541,4.3,0,3,0,0,0,0,0
jacque-mackinnon,1961,SanDiegoChargers,9,0,0,0,0,0,0,0,0,0,0
jacque-mackinnon,1962,SanDiegoChargers,14,59,240,4.1,0,0,0,0,0,0,0
jacque-mackinnon,1963,SanDiegoChargers,14,0,0,0,0,0,0,0,0,0,0
jacque-mackinnon,1964,SanDiegoChargers,14,24,124,5.2,0,2,0,0,0,0,0
jacque-mackinnon,1965,SanDiegoChargers,14,3,17,5.7,0,0,0,0,0,0,0
jacque-mackinnon,1966,SanDiegoChargers,14,0,0,0,0,0,0,0,0,0,0
jacque-mackinnon,1967,SanDiegoChargers,14,0,0,0,0,0,0,0,0,0,0
jacque-mackinnon,1968,SanDiegoChargers,14,0,0,0,0,0,0,0,0,0,0
jacque-mackinnon,1969,SanDiegoChargers,7,0,0,0,0,0,0,0,0,0,0
jacque-mackinnon,1970,OaklandRaiders,4,0,0,0,0,0,0,0,0,0,0
jacque-mackinnon,TOTAL,--,118,86,381,4.4,0,2,0,0,0,0,0
jamar-martin,2002,DallasCowboys,0,0,0,0,0,0,0,0,0,0,0
jamar-martin,2003,DallasCowboys,14,4,7,1.8,3,0,2,50,0,0,0
jamar-martin,2004,MiamiDolphins,9,0,0,0,0,0,0,0,0,0,0
jamar-martin,2006,NewYorkJets,2,0,0,0,0,0,0,0,0,0,0
jamar-martin,TOTAL,--,25,4,7,1.8,3,0,2,50,0,0,0
james-mayberry,1979,AtlantaFalcons,16,45,193,4.3,21,1,0,0,0,0,0
james-mayberry,1980,AtlantaFalcons,16,18,88,4.9,24,0,0,0,0,0,0
james-mayberry,1981,AtlantaFalcons,16,18,66,3.7,11,0,0,0,0,0,0
james-mayberry,TOTAL,--,48,81,347,4.3,56,1,0,0,0,0,0
james-mcalister,1975,PhiladelphiaEagles,14,103,335,3.3,18,1,0,0,0,0,0
james-mcalister,1976,PhiladelphiaEagles,13,68,265,3.9,20,0,0,0,0,0,0
james-mcalister,1978,NewEnglandPatriots,16,19,77,4.1,16,2,0,0,0,0,0
james-mcalister,TOTAL,--,43,190,677,3.6,54,3,0,0,0,0,0
james-mcknight,1994,SeattleSeahawks,2,0,0,0,0,0,0,0,0,0,0
james-mcknight,1995,SeattleSeahawks,16,0,0,0,0,0,0,0,0,0,0
james-mcknight,1996,SeattleSeahawks,16,0,0,0,0,0,0,0,0,0,0
james-mcknight,1997,SeattleSeahawks,12,0,0,0,0,0,0,0,0,0,0
james-mcknight,1998,SeattleSeahawks,14,0,0,0,0,0,0,0,0,0,0
james-mcknight,1999,DallasCowboys,0,0,0,0,0,0,0,0,0,0,0
james-mcknight,2000,DallasCowboys,16,0,0,0,0,0,0,0,0,0,0
james-mcknight,2001,MiamiDolphins,16,6,39,6.5,18,0,3,50,0,0,0
james-mcknight,2002,MiamiDolphins,15,7,58,8.3,19,0,3,42.86,0,0,0
james-mcknight,2003,MiamiDolphins,15,2,75,37.5,68,1,1,50,1,1,0
james-mcknight,TOTAL,--,122,15,172,11.5,105,1,7,46.67,1,1,0
james-mungro,2002,IndianapolisColts,9,97,336,3.5,49,8,22,22.68,3,1,2
james-mungro,2003,IndianapolisColts,7,24,60,2.5,9,2,5,20.83,0,0,0
james-mungro,2004,IndianapolisColts,15,5,19,3.8,8,0,1,20,0,0,0
james-mungro,2005,IndianapolisColts,12,7,15,2.1,7,0,1,14.29,0,0,0
james-mungro,2006,IndianapolisColts,0,0,0,0,0,0,0,0,0,0,0
james-mungro,TOTAL,--,43,133,430,3.2,73,10,29,21.8,3,1,2
jamie-martin,1993,LosAngelesRams,0,0,0,0,0,0,0,0,0,0,0
jamie-martin,1994,LosAngelesRams,0,0,0,0,0,0,0,0,0,0,0
jamie-martin,1995,St.LouisRams,0,0,0,0,0,0,0,0,0,0,0
jamie-martin,1996,St.LouisRams,6,7,14,2,11,0,1,14.29,0,0,1
jamie-martin,1997,WashingtonRedskins,0,0,0,0,0,0,0,0,0,0,0
jamie-martin,1998,JacksonvilleJaguars,4,5,8,1.6,6,0,1,20,0,0,0
jamie-martin,1999,ClevelandBrowns,0,0,0,0,0,0,0,0,0,0,0
jamie-martin,2000,JacksonvilleJaguars,5,7,-6,-0.9,2,0,0,0,0,0,0
jamie-martin,2001,St.LouisRams,5,8,-9,-1.1,-1,0,0,0,0,0,0
jamie-martin,2002,St.LouisRams,5,5,6,1.2,5,0,0,0,0,0,0
jamie-martin,2003,NewYorkJets,0,0,0,0,0,0,0,0,0,0,0
jamie-martin,2004,St.LouisRams,1,0,0,0,0,0,0,0,0,0,0
jamie-martin,2005,St.LouisRams,8,9,6,0.7,9,0,1,11.11,0,0,0
jamie-martin,2006,NewOrleansSaints,16,0,0,0,0,0,0,0,0,0,0
jamie-martin,2007,NewOrleansSaints,3,3,-3,-1,-1,0,0,0,0,0,0
jamie-martin,2008,SanFrancisco49ers,0,0,0,0,0,0,0,0,0,0,0
jamie-martin,TOTAL,--,53,44,16,0.4,31,0,3,6.82,0,0,1
jamie-morris,1988,WashingtonRedskins,16,126,437,3.5,27,2,0,0,0,0,0
jamie-morris,1989,WashingtonRedskins,12,124,336,2.7,12,2,0,0,0,0,0
jamie-morris,1990,NewEnglandPatriots,5,2,4,2,3,0,0,0,0,0,0
jamie-morris,TOTAL,--,33,252,777,3.1,42,4,0,0,0,0,0
jamie-mueller,1987,BuffaloBills,12,82,354,4.3,20,2,0,0,0,0,0
jamie-mueller,1988,BuffaloBills,15,81,296,3.7,20,0,0,0,0,0,0
jamie-mueller,1989,BuffaloBills,14,16,44,2.8,9,0,0,0,0,0,0
jamie-mueller,1990,BuffaloBills,16,59,207,3.5,20,2,0,0,0,0,0
jamie-mueller,1991,BuffaloBills,0,0,0,0,0,0,0,0,0,0,0
jamie-mueller,TOTAL,--,57,238,901,3.8,69,4,0,0,0,0,0
jason-mckie,2002,DallasCowboys,1,0,0,0,0,0,0,0,0,0,0
jason-mckie,2003,ChicagoBears,6,0,0,0,0,0,0,0,0,0,0
jason-mckie,2004,ChicagoBears,15,1,1,1,1,0,0,0,0,0,0
jason-mckie,2005,ChicagoBears,8,3,22,7.3,13,0,1,33.33,0,0,0
jason-mckie,2006,ChicagoBears,15,8,18,2.3,7,0,0,0,0,0,0
jason-mckie,2007,ChicagoBears,16,6,17,2.8,6,1,3,50,0,0,1
jason-mckie,2008,ChicagoBears,11,11,26,2.4,6,2,5,45.45,0,0,0
jason-mckie,2009,ChicagoBears,16,0,0,0,0,0,0,0,0,0,0
jason-mckie,2010,BaltimoreRavens,0,0,0,0,0,0,0,0,0,0,0
jason-mckie,TOTAL,--,88,29,84,2.9,33,3,9,31.03,0,0,1
jeff-moore-2,1979,SeattleSeahawks,16,44,168,3.8,18,2,0,0,0,0,0
jeff-moore-2,1980,SeattleSeahawks,14,60,202,3.4,20,0,0,0,0,0,0
jeff-moore-2,1981,SeattleSeahawks,2,1,15,15,15,0,0,0,0,0,0
jeff-moore-2,1982,SanFrancisco49ers,9,85,281,3.3,19,4,0,0,0,0,0
jeff-moore-2,1983,SanFrancisco49ers,15,15,43,2.9,14,1,0,0,0,0,0
jeff-moore-2,1984,WashingtonRedskins,7,3,13,4.3,5,0,0,0,0,0,0
jeff-moore-2,TOTAL,--,63,208,722,3.5,91,7,0,0,0,0,0
jerald-moore,1996,St.LouisRams,11,11,32,2.9,14,0,1,9.09,0,0,0
jerald-moore,1997,St.LouisRams,9,104,380,3.7,26,3,21,20.19,2,0,4
jerald-moore,1998,St.LouisRams,11,55,137,2.5,18,2,10,18.18,0,0,3
jerald-moore,2000,NewOrleansSaints,11,37,156,4.2,40,1,7,18.92,1,1,0
jerald-moore,TOTAL,--,42,207,705,3.4,98,6,39,18.84,3,1,7
jeremy-maclin,2009,PhiladelphiaEagles,15,2,-7,-3.5,-1,0,0,0,0,0,0
jeremy-maclin,2010,PhiladelphiaEagles,16,3,36,12,14,0,3,100,0,0,0
jeremy-maclin,2011,PhiladelphiaEagles,13,1,1,1,1,0,0,0,0,0,0
jeremy-maclin,2012,PhiladelphiaEagles,15,0,0,0,0,0,0,0,0,0,0
jeremy-maclin,2014,PhiladelphiaEagles,16,0,0,0,0,0,0,0,0,0,0
jeremy-maclin,2015,KansasCityChiefs,15,3,14,4.7,18,0,1,33.33,0,0,0
jeremy-maclin,2016,KansasCityChiefs,12,1,-1,-1,-1,0,0,0,0,0,0
jeremy-maclin,2017,BaltimoreRavens,12,--,--,--,--,--,--,--,--,--,--
jeremy-maclin,TOTAL,--,114,10,43,4.3,31,0,4,40,0,0,0
jerris-mcphail,1996,MiamiDolphins,9,6,28,4.7,10,0,2,33.33,0,0,0
jerris-mcphail,1997,MiamiDolphins,14,17,146,8.6,71,1,6,35.29,1,1,0
jerris-mcphail,1998,DetroitLions,3,0,0,0,0,0,0,0,0,0,0
jerris-mcphail,TOTAL,--,26,23,174,7.6,81,1,8,34.78,1,1,0
jerry-mansfield,1920,RockIslandIndependents,8,0,0,0,0,2,0,0,0,0,0
jerry-mansfield,1921,RockIslandIndependents,1,0,0,0,0,0,0,0,0,0,0
jerry-mansfield,TOTAL,--,9,0,0,0,0,2,0,0,0,0,0
jesse-myles,1983,DenverBroncos,16,8,52,6.5,16,0,0,0,0,0,0
jesse-myles,1984,DenverBroncos,7,5,7,1.4,2,0,0,0,0,0,0
jesse-myles,TOTAL,--,23,13,59,4.5,18,0,0,0,0,0,0
jim-macmurdo,1932,BostonBraves,10,0,0,0,0,0,0,0,0,0,0
jim-macmurdo,1933,BostonRedskins,10,1,2,2,0,0,0,0,0,0,0
jim-macmurdo,1934,PhiladelphiaEagles,11,0,0,0,0,0,0,0,0,0,0
jim-macmurdo,1935,PhiladelphiaEagles,4,0,0,0,0,0,0,0,0,0,0
jim-macmurdo,1936,PhiladelphiaEagles,9,0,0,0,0,0,0,0,0,0,0
jim-macmurdo,1937,PhiladelphiaEagles,3,0,0,0,0,0,0,0,0,0,0
jim-macmurdo,TOTAL,--,47,1,2,2,0,0,0,0,0,0,0
jim-mankins,1967,AtlantaFalcons,11,2,7,3.5,0,0,0,0,0,0,0
jim-mankins,TOTAL,--,11,2,7,3.5,0,0,0,0,0,0,0
jim-manning,1926,ProvidenceSteamRoller,6,0,0,0,0,2,0,0,0,0,0
jim-manning,TOTAL,--,6,0,0,0,0,2,0,0,0,0,0
jim-mccann,1971,SanFrancisco49ers,13,2,-15,-7.5,0,0,0,0,0,0,0
jim-mccann,1972,SanFrancisco49ers,13,0,0,0,0,0,0,0,0,0,0
