Player_Id,Year,Team,Games_Played,Receptions,Yards,Average,Long,TDs,First_Downs,First_Down_Percentage,Receptions_Over_Twenty_Yards,Receptions_Over_Forty_Yards
tom-brady,2012,NewEnglandPatriots,16,0,0,0,0,0,0,0,0,0
tom-brady,2013,NewEnglandPatriots,16,0,0,0,0,0,0,0,0,0
tom-brady,2014,NewEnglandPatriots,16,0,0,0,0,0,0,0,0,0
tom-brady,2015,NewEnglandPatriots,16,1,36,36,36,0,1,100,1,0
tom-brady,2016,NewEnglandPatriots,12,0,0,0,0,0,0,0,0,0
tom-brady,2017,NewEnglandPatriots,16,--,--,--,--,--,--,--,--,--
tom-brady,2018,NewEnglandPatriots,16,1,6,6,6,0,0,0,0,0
tom-brady,2019,NewEnglandPatriots,16,--,--,--,--,--,--,--,--,--
tom-brady,2020,TampaBayBuccaneers,16,--,--,--,--,--,--,--,--,--
tom-brady,TOTAL,--,301,3,65,21.7,65,0,2,66.67,2,0
ja-marcus-bradley,2020,ClevelandBrowns,3,5,60,12,22,0,2,40,1,0
ja-marcus-bradley,TOTAL,--,3,5,60,12,22,0,2,40,1,0
garrett-bradbury,2019,MinnesotaVikings,16,1,-4,-4,-4,0,0,0,0,0
garrett-bradbury,2020,MinnesotaVikings,16,--,--,--,--,--,--,--,--,--
garrett-bradbury,TOTAL,--,32,1,-4,-4,-4,0,0,0,0,0
nick-boyle,2015,BaltimoreRavens,11,18,153,8.5,25,0,10,55.56,1,0
nick-boyle,2016,BaltimoreRavens,6,6,44,7.3,20,0,1,16.67,1,0
nick-boyle,2017,BaltimoreRavens,15,28,203,7.3,16,0,11,39.29,0,0
nick-boyle,2018,BaltimoreRavens,16,23,213,9.3,25,0,10,43.48,1,0
nick-boyle,2019,BaltimoreRavens,16,31,321,10.4,35,2,13,41.94,4,0
nick-boyle,2020,BaltimoreRavens,9,14,113,8.1,21,2,8,57.14,1,0
nick-boyle,TOTAL,--,73,120,1047,8.7,142,4,53,44.17,8,0
miles-boykin,2019,BaltimoreRavens,16,13,198,15.2,50,3,10,76.92,2,1
miles-boykin,2020,BaltimoreRavens,16,19,266,14,43,4,14,73.68,3,1
miles-boykin,TOTAL,--,32,32,464,14.5,93,7,24,75,5,2
tyler-boyd,2016,CincinnatiBengals,16,54,603,11.2,30,1,33,61.11,9,0
tyler-boyd,2017,CincinnatiBengals,10,22,225,10.2,49,2,14,63.64,1,1
tyler-boyd,2018,CincinnatiBengals,14,76,1028,13.5,49,7,54,71.05,21,1
tyler-boyd,2019,CincinnatiBengals,16,90,1046,11.6,47,5,51,56.67,12,3
tyler-boyd,2020,CincinnatiBengals,15,79,841,10.7,72,4,43,54.43,7,1
tyler-boyd,TOTAL,--,71,321,3743,11.7,247,19,195,60.75,50,6
lynn-bowden,2020,MiamiDolphins,10,28,211,7.5,22,0,13,46.43,1,0
lynn-bowden,TOTAL,--,10,28,211,7.5,22,0,13,46.43,1,0
kendrick-bourne,2017,SanFrancisco49ers,11,16,257,16.1,54,0,12,75,3,1
kendrick-bourne,2018,SanFrancisco49ers,16,42,487,11.6,33,4,30,71.43,6,0
kendrick-bourne,2019,SanFrancisco49ers,16,30,358,11.9,30,5,23,76.67,4,0
kendrick-bourne,2020,SanFrancisco49ers,15,49,667,13.6,49,2,35,71.43,7,1
kendrick-bourne,TOTAL,--,58,137,1769,12.9,166,11,100,72.99,20,2
blake-bortles,2014,JacksonvilleJaguars,14,0,0,0,0,0,0,0,0,0
blake-bortles,2015,JacksonvilleJaguars,16,0,0,0,0,0,0,0,0,0
blake-bortles,2016,JacksonvilleJaguars,16,1,20,20,20,1,1,100,1,0
blake-bortles,2017,JacksonvilleJaguars,16,--,--,--,--,--,--,--,--,--
blake-bortles,2018,JacksonvilleJaguars,13,--,--,--,--,--,--,--,--,--
blake-bortles,2019,LosAngelesRams,3,--,--,--,--,--,--,--,--,--
blake-bortles,2020,LosAngelesRams,0,--,--,--,--,--,--,--,--,--
blake-bortles,TOTAL,--,78,1,20,20,20,1,1,100,1,0
mike-boone,2018,MinnesotaVikings,8,2,1,0.5,1,0,0,0,0,0
mike-boone,2019,MinnesotaVikings,16,3,17,5.7,7,0,0,0,0,0
mike-boone,2020,MinnesotaVikings,16,2,10,5,6,0,0,0,0,0
mike-boone,TOTAL,--,40,7,28,4,14,0,0,0,0,0
devontae-booker,2016,DenverBroncos,16,31,265,8.6,43,1,8,25.81,3,1
devontae-booker,2017,DenverBroncos,13,30,275,9.2,29,0,13,43.33,4,0
devontae-booker,2018,DenverBroncos,16,38,275,7.2,30,0,9,23.68,2,0
devontae-booker,2019,DenverBroncos,16,6,57,9.5,25,0,1,16.67,1,0
devontae-booker,2020,LasVegasRaiders,16,17,84,4.9,17,0,2,11.76,0,0
devontae-booker,TOTAL,--,77,122,956,7.8,144,1,33,27.05,10,1
reggie-bonnafon,2018,CarolinaPanthers,--,--,--,--,--,--,--,--,--,--
reggie-bonnafon,2019,CarolinaPanthers,16,6,57,9.5,32,0,1,16.67,1,0
reggie-bonnafon,2020,CarolinaPanthers,2,2,18,9,15,1,2,100,0,0
reggie-bonnafon,TOTAL,--,18,8,75,9.4,47,1,3,37.5,1,0
victor-bolden,2017,SanFrancisco49ers,9,--,--,--,--,--,--,--,--,--
victor-bolden,2018,BuffaloBills,6,1,10,10,10,0,1,100,0,0
victor-bolden,2019,DetroitLions,--,--,--,--,--,--,--,--,--,--
victor-bolden,2020,DetroitLions,--,--,--,--,--,--,--,--,--,--
victor-bolden,TOTAL,--,15,1,10,10,10,0,1,100,0,0
brandon-bolden,2012,NewEnglandPatriots,10,2,11,5.5,11,0,1,50,0,0
brandon-bolden,2013,NewEnglandPatriots,12,21,152,7.2,18,0,6,28.57,0,0
brandon-bolden,2014,NewEnglandPatriots,16,2,8,4,4,0,0,0,0,0
brandon-bolden,2015,NewEnglandPatriots,15,19,180,9.5,63,2,8,42.11,1,1
brandon-bolden,2016,NewEnglandPatriots,14,2,15,7.5,13,0,1,50,0,0
brandon-bolden,2017,NewEnglandPatriots,16,1,7,7,7,0,1,100,0,0
brandon-bolden,2018,MiamiDolphins,16,3,13,4.3,9,1,1,33.33,0,0
brandon-bolden,2019,NewEnglandPatriots,15,9,111,12.3,29,1,6,66.67,2,0
brandon-bolden,2020,NewEnglandPatriots,--,--,--,--,--,--,--,--,--,--
brandon-bolden,TOTAL,--,114,59,497,8.4,154,4,24,40.68,3,1
tommy-bohanon,2013,NewYorkJets,16,11,69,6.3,21,0,4,36.36,1,0
tommy-bohanon,2014,NewYorkJets,4,2,30,15,16,0,2,100,0,0
tommy-bohanon,2015,NewYorkJets,16,4,56,14,23,0,3,75,1,0
tommy-bohanon,2017,JacksonvilleJaguars,16,6,43,7.2,14,1,3,50,0,0
tommy-bohanon,2018,JacksonvilleJaguars,16,6,41,6.8,12,0,1,16.67,0,0
tommy-bohanon,2020,BaltimoreRavens,--,--,--,--,--,--,--,--,--,--
tommy-bohanon,TOTAL,--,68,29,239,8.2,86,1,13,44.83,2,0
c-j-board,2018,JacksonvilleJaguars,--,--,--,--,--,--,--,--,--,--
c-j-board,2019,JacksonvilleJaguars,4,2,31,15.5,23,0,1,50,1,0
c-j-board,2020,NewYorkGiants,14,11,101,9.2,16,0,6,54.55,0,0
c-j-board,TOTAL,--,18,13,132,10.2,39,0,7,53.85,1,0
david-blough,2019,DetroitLions,5,1,19,19,19,1,1,100,0,0
david-blough,2020,DetroitLions,1,--,--,--,--,--,--,--,--,--
david-blough,TOTAL,--,6,1,19,19,19,1,1,100,0,0
khari-blasingame,2019,TennesseeTitans,6,4,54,13.5,24,0,2,50,2,0
khari-blasingame,2020,TennesseeTitans,15,4,39,9.8,16,0,2,50,0,0
khari-blasingame,TOTAL,--,21,8,93,11.6,40,0,4,50,2,0
christian-blake,2018,AtlantaFalcons,--,--,--,--,--,--,--,--,--,--
christian-blake,2019,AtlantaFalcons,9,11,91,8.3,13,0,5,45.45,0,0
christian-blake,2020,AtlantaFalcons,16,13,141,10.9,25,0,6,46.15,3,0
christian-blake,TOTAL,--,25,24,232,9.7,38,0,11,45.83,3,0
justin-blackmon,2012,JacksonvilleJaguars,16,64,865,13.5,81,5,41,64.06,9,2
justin-blackmon,2013,JacksonvilleJaguars,4,29,415,14.3,67,1,17,58.62,4,1
justin-blackmon,2018,JacksonvilleJaguars,--,--,--,--,--,--,--,--,--,--
justin-blackmon,2019,JacksonvilleJaguars,--,--,--,--,--,--,--,--,--,--
justin-blackmon,2020,JacksonvilleJaguars,--,--,--,--,--,--,--,--,--,--
justin-blackmon,TOTAL,--,20,93,1280,13.8,148,6,58,62.37,13,3
braxton-berrios,2018,NewEnglandPatriots,--,--,--,--,--,--,--,--,--,--
braxton-berrios,2019,NewYorkJets,16,6,115,19.2,69,0,3,50,2,1
braxton-berrios,2020,NewYorkJets,16,37,394,10.7,43,3,19,51.35,6,1
braxton-berrios,TOTAL,--,32,43,509,11.8,112,3,22,51.16,8,2
giovani-bernard,2013,CincinnatiBengals,16,56,514,9.2,41,3,21,37.5,9,1
giovani-bernard,2014,CincinnatiBengals,13,43,349,8.1,46,2,13,30.23,4,1
giovani-bernard,2015,CincinnatiBengals,16,49,472,9.6,45,0,18,36.73,7,2
giovani-bernard,2016,CincinnatiBengals,10,39,336,8.6,32,1,16,41.03,3,0
giovani-bernard,2017,CincinnatiBengals,16,43,389,9.1,61,2,16,37.21,3,1
giovani-bernard,2018,CincinnatiBengals,12,35,218,6.2,26,0,8,22.86,2,0
giovani-bernard,2019,CincinnatiBengals,16,30,234,7.8,35,0,7,23.33,2,0
giovani-bernard,2020,CincinnatiBengals,16,47,355,7.6,42,3,15,31.91,3,1
giovani-bernard,TOTAL,--,115,342,2867,8.4,328,11,114,33.33,33,6
travis-benjamin,2012,ClevelandBrowns,14,18,298,16.6,69,2,13,72.22,4,1
travis-benjamin,2013,ClevelandBrowns,8,5,105,21,39,0,4,80,4,0
travis-benjamin,2014,ClevelandBrowns,16,18,314,17.4,43,3,14,77.78,8,1
travis-benjamin,2015,ClevelandBrowns,16,68,966,14.2,61,5,39,57.35,12,6
travis-benjamin,2016,SanDiegoChargers,14,47,677,14.4,54,4,26,55.32,10,6
travis-benjamin,2017,LosAngelesChargers,16,34,567,16.7,62,4,20,58.82,10,4
travis-benjamin,2018,LosAngelesChargers,12,12,186,15.5,46,1,9,75,4,1
travis-benjamin,2019,LosAngelesChargers,5,6,30,5,13,0,3,50,0,0
travis-benjamin,2020,SanFrancisco49ers,--,--,--,--,--,--,--,--,--,--
travis-benjamin,TOTAL,--,101,208,3143,15.1,387,19,128,61.54,52,19
nick-lalonde-bellore,2011,NewYorkJets,16,0,0,0,0,0,0,0,0,0
nick-lalonde-bellore,2012,NewYorkJets,16,1,23,23,23,0,1,100,1,0
nick-lalonde-bellore,2013,NewYorkJets,16,0,0,0,0,0,0,0,0,0
nick-lalonde-bellore,2014,NewYorkJets,16,0,0,0,0,0,0,0,0,0
nick-lalonde-bellore,2015,SanFrancisco49ers,16,0,0,0,0,0,0,0,0,0
nick-lalonde-bellore,2016,SanFrancisco49ers,14,0,0,0,0,0,0,0,0,0
nick-lalonde-bellore,2017,DetroitLions,13,1,1,1,1,1,1,100,0,0
nick-lalonde-bellore,2018,DetroitLions,14,4,15,3.8,8,0,2,50,0,0
nick-lalonde-bellore,2019,SeattleSeahawks,14,2,23,11.5,20,1,2,100,1,0
nick-lalonde-bellore,2020,SeattleSeahawks,16,1,9,9,9,0,1,100,0,0
nick-lalonde-bellore,TOTAL,--,151,9,71,7.9,61,2,7,77.78,2,0
levante-bellamy,2020,DenverBroncos,5,1,5,5,5,0,0,0,0,0
levante-bellamy,TOTAL,--,5,1,5,5,5,0,0,0,0,0
josh-bellamy,2012,KansasCityChiefs,3,0,0,0,0,0,0,0,0,0
josh-bellamy,2013,WashingtonRedskins,5,0,0,0,0,0,0,0,0,0
josh-bellamy,2014,ChicagoBears,4,0,0,0,0,0,0,0,0,0
josh-bellamy,2015,ChicagoBears,16,19,224,11.8,48,2,8,42.11,3,1
josh-bellamy,2016,ChicagoBears,16,19,282,14.8,31,1,13,68.42,6,0
josh-bellamy,2017,ChicagoBears,15,24,376,15.7,46,1,17,70.83,4,1
josh-bellamy,2018,ChicagoBears,16,14,117,8.4,20,1,8,57.14,1,0
josh-bellamy,2019,NewYorkJets,7,2,20,10,15,0,1,50,0,0
josh-bellamy,TOTAL,--,82,78,1019,13.1,160,5,47,60.26,14,2
le-veon-bell,2013,PittsburghSteelers,13,45,399,8.9,43,0,13,28.89,5,1
le-veon-bell,2014,PittsburghSteelers,16,83,854,10.3,48,3,41,49.4,10,3
le-veon-bell,2015,PittsburghSteelers,6,24,136,5.7,20,0,4,16.67,2,0
le-veon-bell,2016,PittsburghSteelers,12,75,616,8.2,32,2,31,41.33,4,0
le-veon-bell,2017,PittsburghSteelers,15,85,655,7.7,42,2,31,36.47,5,1
le-veon-bell,2018,PittsburghSteelers,--,--,--,--,--,--,--,--,--,--
le-veon-bell,2019,NewYorkJets,15,66,461,7,23,1,20,30.3,2,0
le-veon-bell,2020,KansasCityChiefs,11,16,138,8.6,30,0,7,43.75,1,0
le-veon-bell,TOTAL,--,88,394,3259,8.3,238,8,147,37.31,29,5
blake-bell,2015,SanFrancisco49ers,14,15,186,12.4,48,0,5,33.33,3,1
blake-bell,2016,SanFrancisco49ers,13,4,85,21.3,45,0,2,50,2,1
blake-bell,2017,MinnesotaVikings,13,3,19,6.3,12,0,1,33.33,0,0
blake-bell,2018,JacksonvilleJaguars,10,8,67,8.4,16,0,3,37.5,0,0
blake-bell,2019,KansasCityChiefs,15,8,67,8.4,30,0,3,37.5,1,0
blake-bell,2020,DallasCowboys,16,11,110,10,24,0,7,63.64,1,0
blake-bell,TOTAL,--,81,49,534,10.9,175,0,21,42.86,7,2
chad-beebe,2018,MinnesotaVikings,3,4,39,9.8,18,0,3,75,0,0
chad-beebe,2019,MinnesotaVikings,3,2,70,35,61,0,2,100,1,1
chad-beebe,2020,MinnesotaVikings,14,20,201,10.1,40,2,12,60,1,1
chad-beebe,TOTAL,--,20,26,310,11.9,119,2,17,65.38,2,2
odell-beckham,2014,NewYorkGiants,12,91,1305,14.3,80,12,57,62.64,16,6
odell-beckham,2015,NewYorkGiants,15,96,1450,15.1,87,13,67,69.79,19,8
odell-beckham,2016,NewYorkGiants,16,101,1367,13.5,75,10,65,64.36,20,6
odell-beckham,2017,NewYorkGiants,4,25,302,12.1,48,3,15,60,2,2
odell-beckham,2018,NewYorkGiants,12,77,1052,13.7,51,6,51,66.23,17,3
odell-beckham,2019,ClevelandBrowns,16,74,1035,14,89,4,44,59.46,16,3
odell-beckham,2020,ClevelandBrowns,7,23,319,13.9,43,3,17,73.91,3,1
odell-beckham,TOTAL,--,82,487,6830,14,473,51,316,64.89,93,29
andrew-beck,2019,DenverBroncos,16,9,90,10,29,1,6,66.67,1,0
andrew-beck,2020,DenverBroncos,10,--,--,--,--,--,--,--,--,--
andrew-beck,TOTAL,--,26,9,90,10,29,1,6,66.67,1,0
cole-beasley,2012,DallasCowboys,10,15,128,8.5,20,0,8,53.33,1,0
cole-beasley,2013,DallasCowboys,14,39,368,9.4,23,2,20,51.28,2,0
cole-beasley,2014,DallasCowboys,16,37,420,11.4,45,4,26,70.27,4,1
cole-beasley,2015,DallasCowboys,16,52,536,10.3,30,5,31,59.62,7,0
cole-beasley,2016,DallasCowboys,16,75,833,11.1,47,5,51,68,6,1
cole-beasley,2017,DallasCowboys,15,36,314,8.7,54,4,20,55.56,2,1
cole-beasley,2018,DallasCowboys,16,65,672,10.3,32,3,39,60,3,0
cole-beasley,2019,BuffaloBills,15,67,778,11.6,51,6,37,55.22,10,1
cole-beasley,2020,BuffaloBills,15,82,967,11.8,35,4,53,64.63,15,0
cole-beasley,TOTAL,--,133,468,5016,10.7,337,33,285,60.9,50,4
nick-bawden,2018,DetroitLions,--,--,--,--,--,--,--,--,--,--
nick-bawden,2019,DetroitLions,10,4,17,4.3,10,0,1,25,0,0
nick-bawden,2020,DetroitLions,--,--,--,--,--,--,--,--,--,--
nick-bawden,TOTAL,--,10,4,17,4.3,10,0,1,25,0,0
marcus-baugh,2019,CarolinaPanthers,--,--,--,--,--,--,--,--,--,--
marcus-baugh,2020,WashingtonFootballTeam,8,1,2,2,2,0,0,0,0,0
marcus-baugh,TOTAL,--,8,1,2,2,2,0,0,0,0,0
cameron-batson,2018,TennesseeTitans,11,8,82,10.3,26,0,5,62.5,1,0
cameron-batson,2019,TennesseeTitans,--,--,--,--,--,--,--,--,--,--
cameron-batson,2020,TennesseeTitans,12,12,100,8.3,18,1,7,58.33,0,0
cameron-batson,TOTAL,--,23,20,182,9.1,44,1,12,60,1,0
kenjon-barner,2013,CarolinaPanthers,8,2,7,3.5,5,0,0,0,0,0
kenjon-barner,2015,PhiladelphiaEagles,10,9,22,2.4,12,0,1,11.11,0,0
kenjon-barner,2016,PhiladelphiaEagles,13,5,42,8.4,15,0,3,60,0,0
kenjon-barner,2017,PhiladelphiaEagles,13,5,56,11.2,22,0,1,20,1,0
kenjon-barner,2018,CarolinaPanthers,9,1,3,3,3,0,0,0,0,0
kenjon-barner,2019,AtlantaFalcons,14,6,22,3.7,13,0,1,16.67,0,0
kenjon-barner,2020,TampaBayBuccaneers,6,0,0,0,--,0,0,0,0,0
kenjon-barner,TOTAL,--,73,28,152,5.4,70,0,6,21.43,1,0
saquon-barkley,2018,NewYorkGiants,16,91,721,7.9,57,4,30,32.97,5,2
saquon-barkley,2019,NewYorkGiants,13,52,438,8.4,65,2,14,26.92,6,2
saquon-barkley,2020,NewYorkGiants,2,6,60,10,38,0,3,50,1,0
saquon-barkley,TOTAL,--,31,149,1219,8.2,160,6,47,31.54,12,4
matt-barkley,2013,PhiladelphiaEagles,3,0,0,0,0,0,0,0,0,0
matt-barkley,2014,PhiladelphiaEagles,1,0,0,0,0,0,0,0,0,0
matt-barkley,2015,ArizonaCardinals,0,0,0,0,0,0,0,0,0,0
matt-barkley,2016,ChicagoBears,7,1,2,2,2,1,1,100,0,0
matt-barkley,2017,ArizonaCardinals,0,--,--,--,--,--,--,--,--,--
matt-barkley,2018,BuffaloBills,1,--,--,--,--,--,--,--,--,--
matt-barkley,2019,BuffaloBills,2,--,--,--,--,--,--,--,--,--
matt-barkley,2020,BuffaloBills,5,--,--,--,--,--,--,--,--,--
matt-barkley,TOTAL,--,19,1,2,2,2,1,1,100,0,0
peyton-barber,2016,TampaBayBuccaneers,15,5,28,5.6,11,0,1,20,0,0
peyton-barber,2017,TampaBayBuccaneers,16,16,114,7.1,34,0,4,25,1,0
peyton-barber,2018,TampaBayBuccaneers,16,20,92,4.6,10,1,4,20,0,0
peyton-barber,2019,TampaBayBuccaneers,16,16,115,7.2,16,1,4,25,0,0
peyton-barber,2020,WashingtonFootballTeam,16,4,12,3,7,0,1,25,0,0
peyton-barber,TOTAL,--,79,61,361,5.9,78,2,14,22.95,1,0
kalen-ballage,2018,MiamiDolphins,12,9,56,6.2,31,0,2,22.22,1,0
kalen-ballage,2019,MiamiDolphins,12,14,63,4.5,13,0,4,28.57,0,0
kalen-ballage,2020,LosAngelesChargers,11,29,166,5.7,21,0,5,17.24,1,0
kalen-ballage,TOTAL,--,35,52,285,5.5,65,0,11,21.15,2,0
jerome-cunningham,2014,NewYorkGiants,0,0,0,0,0,0,0,0,0,0
jerome-cunningham,2015,NewYorkGiants,9,8,59,7.4,16,0,4,50,0,0
jerome-cunningham,2018,DetroitLions,3,0,0,0,--,0,0,0,0,0
jerome-cunningham,2019,WashingtonRedskins,2,--,--,--,--,--,--,--,--,--
jerome-cunningham,TOTAL,--,14,8,59,7.4,16,0,4,50,0,0
sean-culkin,2017,LosAngelesChargers,1,--,--,--,--,--,--,--,--,--
sean-culkin,2018,LosAngelesChargers,13,1,24,24,24,0,1,100,1,0
sean-culkin,2019,LosAngelesChargers,4,1,12,12,12,0,1,100,0,0
sean-culkin,2020,BaltimoreRavens,1,--,--,--,--,--,--,--,--,--
sean-culkin,TOTAL,--,19,2,36,18,36,0,2,100,1,0
dane-cruikshank,2018,TennesseeTitans,12,1,66,66,66,1,1,100,1,1
dane-cruikshank,2019,TennesseeTitans,16,0,0,0,--,0,0,0,0,0
dane-cruikshank,2020,TennesseeTitans,2,--,--,--,--,--,--,--,--,--
dane-cruikshank,TOTAL,--,30,1,66,66,66,1,1,100,1,1
isaiah-crowell,2014,ClevelandBrowns,16,9,87,9.7,19,0,4,44.44,0,0
isaiah-crowell,2015,ClevelandBrowns,16,19,182,9.6,53,1,6,31.58,2,1
isaiah-crowell,2016,ClevelandBrowns,16,40,319,8,44,0,14,35,2,1
isaiah-crowell,2017,ClevelandBrowns,16,28,182,6.5,38,0,9,32.14,2,0
isaiah-crowell,2018,NewYorkJets,13,21,152,7.2,21,0,7,33.33,1,0
isaiah-crowell,2019,OaklandRaiders,--,--,--,--,--,--,--,--,--,--
isaiah-crowell,TOTAL,--,77,117,922,7.9,175,1,40,34.19,7,2
jamison-crowder,2015,WashingtonRedskins,16,59,604,10.2,44,2,34,57.63,7,1
jamison-crowder,2016,WashingtonRedskins,16,67,847,12.6,55,7,34,50.75,11,3
jamison-crowder,2017,WashingtonRedskins,15,66,789,12,41,3,37,56.06,12,1
jamison-crowder,2018,WashingtonRedskins,9,29,388,13.4,79,2,15,51.72,4,1
jamison-crowder,2019,NewYorkJets,16,78,833,10.7,41,6,41,52.56,11,1
jamison-crowder,2020,NewYorkJets,12,59,699,11.9,69,6,32,54.24,9,2
jamison-crowder,TOTAL,--,84,358,4160,11.6,329,26,193,53.91,54,9
jason-croom,2018,BuffaloBills,15,22,259,11.8,26,1,10,45.45,5,0
jason-croom,2019,BuffaloBills,--,--,--,--,--,--,--,--,--,--
jason-croom,2020,PhiladelphiaEagles,4,1,3,3,3,1,1,100,0,0
jason-croom,TOTAL,--,19,23,262,11.4,29,2,11,47.83,5,0
river-cracraft,2018,DenverBroncos,8,1,44,44,44,0,1,100,1,1
river-cracraft,2019,PhiladelphiaEagles,1,--,--,--,--,--,--,--,--,--
river-cracraft,2020,SanFrancisco49ers,9,6,41,6.8,12,0,2,33.33,0,0
river-cracraft,TOTAL,--,18,7,85,12.1,56,0,3,42.86,1,1
chandler-cox,2019,MiamiDolphins,13,--,--,--,--,--,--,--,--,--
chandler-cox,2020,MiamiDolphins,8,2,9,4.5,6,0,1,50,0,0
chandler-cox,TOTAL,--,21,2,9,4.5,6,0,1,50,0,0
keke-coutee,2018,HoustonTexans,6,28,287,10.3,40,1,13,46.43,2,1
keke-coutee,2019,HoustonTexans,9,22,254,11.6,51,0,10,45.45,4,1
keke-coutee,2020,HoustonTexans,8,33,400,12.1,64,3,18,54.55,3,2
keke-coutee,TOTAL,--,23,83,941,11.3,155,4,41,49.4,9,4
kirk-cousins,2012,WashingtonRedskins,3,0,0,0,0,0,0,0,0,0
kirk-cousins,2013,WashingtonRedskins,5,0,0,0,0,0,0,0,0,0
kirk-cousins,2014,WashingtonRedskins,6,0,0,0,0,0,0,0,0,0
kirk-cousins,2015,WashingtonRedskins,16,0,0,0,0,0,0,0,0,0
kirk-cousins,2016,WashingtonRedskins,16,0,0,0,0,0,0,0,0,0
kirk-cousins,2017,WashingtonRedskins,16,--,--,--,--,--,--,--,--,--
kirk-cousins,2018,MinnesotaVikings,16,1,-1,-1,-1,0,0,0,0,0
kirk-cousins,2019,MinnesotaVikings,15,0,0,0,--,0,0,0,0,0
kirk-cousins,2020,MinnesotaVikings,16,--,--,--,--,--,--,--,--,--
kirk-cousins,TOTAL,--,109,1,-1,-1,-1,0,0,0,0,0
cody-core,2016,CincinnatiBengals,8,17,200,11.8,50,0,7,41.18,3,1
cody-core,2017,CincinnatiBengals,13,0,0,0,--,0,0,0,0,0
cody-core,2018,CincinnatiBengals,14,13,160,12.3,30,1,7,53.85,2,0
cody-core,2019,NewYorkGiants,16,3,28,9.3,11,0,2,66.67,0,0
cody-core,2020,NewYorkGiants,--,--,--,--,--,--,--,--,--,--
cody-core,TOTAL,--,51,33,388,11.8,91,1,16,48.48,5,1
pharoh-cooper,2016,LosAngelesRams,10,14,106,7.6,23,0,4,28.57,1,0
pharoh-cooper,2017,LosAngelesRams,16,11,84,7.6,26,0,3,27.27,1,0
pharoh-cooper,2018,ArizonaCardinals,7,0,0,0,--,0,0,0,0,0
pharoh-cooper,2019,ArizonaCardinals,13,25,243,9.7,28,1,10,40,4,0
pharoh-cooper,2020,CarolinaPanthers,16,5,73,14.6,32,0,3,60,1,0
pharoh-cooper,TOTAL,--,62,55,506,9.2,109,1,20,36.36,7,0
amari-cooper,2015,OaklandRaiders,16,72,1070,14.9,68,6,45,62.5,16,6
amari-cooper,2016,OaklandRaiders,16,83,1153,13.9,64,5,47,56.63,21,2
amari-cooper,2017,OaklandRaiders,14,48,680,14.2,87,7,28,58.33,9,3
amari-cooper,2018,DallasCowboys,15,75,1005,13.4,90,7,53,70.67,10,3
amari-cooper,2019,DallasCowboys,16,79,1189,15.1,53,8,54,68.35,17,6
amari-cooper,2020,DallasCowboys,16,92,1114,12.1,69,5,54,58.7,13,3
amari-cooper,TOTAL,--,93,449,6211,13.8,431,38,281,62.58,86,23
brandin-cooks,2014,NewOrleansSaints,10,53,550,10.4,50,3,25,47.17,4,2
brandin-cooks,2015,NewOrleansSaints,16,84,1138,13.6,71,9,45,53.57,18,5
brandin-cooks,2016,NewOrleansSaints,16,78,1173,15,98,8,45,57.69,15,6
brandin-cooks,2017,NewEnglandPatriots,16,65,1082,16.7,64,7,42,64.62,18,7
brandin-cooks,2018,LosAngelesRams,16,80,1204,15.1,57,5,56,70,22,4
brandin-cooks,2019,LosAngelesRams,14,42,583,13.9,57,2,32,76.19,9,1
brandin-cooks,2020,HoustonTexans,15,81,1150,14.2,57,6,52,64.2,20,3
brandin-cooks,TOTAL,--,103,483,6880,14.2,454,40,297,61.49,106,28
jared-cook,2009,TennesseeTitans,14,9,74,8.2,17,0,5,55.56,0,0
jared-cook,2010,TennesseeTitans,16,29,361,12.5,36,1,18,62.07,6,0
jared-cook,2011,TennesseeTitans,16,49,759,15.5,80,3,34,69.39,11,2
jared-cook,2012,TennesseeTitans,13,44,523,11.9,61,4,24,54.55,8,1
jared-cook,2013,St.LouisRams,16,51,671,13.2,47,5,34,66.67,9,1
jared-cook,2014,St.LouisRams,16,52,634,12.2,59,3,32,61.54,7,1
jared-cook,2015,St.LouisRams,16,39,481,12.3,49,0,19,48.72,7,1
jared-cook,2016,GreenBayPackers,10,30,377,12.6,47,1,19,63.33,6,1
jared-cook,2017,OaklandRaiders,16,54,688,12.7,35,2,35,64.81,10,0
jared-cook,2018,OaklandRaiders,16,68,896,13.2,45,6,46,67.65,15,1
jared-cook,2019,NewOrleansSaints,14,43,705,16.4,61,9,32,74.42,15,2
jared-cook,2020,NewOrleansSaints,15,37,504,13.6,46,7,27,72.97,6,3
jared-cook,TOTAL,--,178,505,6673,13.2,583,41,325,64.36,100,13
dalvin-cook,2017,MinnesotaVikings,4,11,90,8.2,36,0,3,27.27,1,0
dalvin-cook,2018,MinnesotaVikings,11,40,305,7.6,27,2,15,37.5,5,0
dalvin-cook,2019,MinnesotaVikings,14,53,519,9.8,31,0,26,49.06,7,0
dalvin-cook,2020,MinnesotaVikings,14,44,361,8.2,50,1,17,38.64,4,1
dalvin-cook,TOTAL,--,43,148,1275,8.6,144,3,61,41.22,17,1
james-conner,2017,PittsburghSteelers,14,0,0,0,--,0,0,0,0,0
james-conner,2018,PittsburghSteelers,13,55,497,9,29,1,20,36.36,5,0
james-conner,2019,PittsburghSteelers,10,34,251,7.4,26,3,14,41.18,4,0
james-conner,2020,PittsburghSteelers,13,35,215,6.1,18,0,10,28.57,0,0
