Player_Id,Year,Team,Games_Played,Tackles,Solo_Tackles,Assisted_Tackles,Sacks,Sack_Yards,Safties,Passes_Deflected,INTs,TDs,INT_Yards,Average,Long
josh-allen-4,2020,BuffaloBills,16,1,1,0,0,0,0,--,--,--,--,--
josh-allen-4,TOTAL,--,44,3,3,0,0,0,0,0,0,0,0,0
josh-allen,2019,JacksonvilleJaguars,16,43,30,13,10.5,--,0,--,--,--,--,--
josh-allen,2020,JacksonvilleJaguars,8,12,6,6,2.5,--,1,--,--,--,--,--
josh-allen,TOTAL,--,24,55,36,19,13,0,1,0,0,0,0,0
jonathan-allen,2017,WashingtonRedskins,5,9,2,7,1,--,0,--,--,--,--,--
jonathan-allen,2018,WashingtonRedskins,16,55,29,26,8,--,0,--,--,--,--,--
jonathan-allen,2019,WashingtonRedskins,15,64,42,22,6,--,1,--,--,--,--,--
jonathan-allen,2020,WashingtonFootballTeam,16,62,35,27,2,1,0,--,--,--,--,--
jonathan-allen,TOTAL,--,52,190,108,82,17,1,1,0,0,0,0,0
